,model,time,params,predictive-score,fairness-score,combined-score
29,log_reg_reweighing_GSR,300.585,"{'preprocessing__column_transformer__quant__scaler__apply': False, 'preprocessing__column_transformer__quant__scaler__method': 'standard', 'preprocessing__column_transformer__cat__encoder__method': 'one-hot', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'log_reg_reweighing_GSR__estimator__estimator__penalty': 'l1', 'log_reg_reweighing_GSR__estimator__estimator__C': 50, 'log_reg_reweighing_GSR__estimator__estimator__class_weight': 'balanced', 'log_reg_reweighing_GSR__estimator__estimator__threshold': 0.6, 'log_reg_reweighing_GSR__estimator__constraints': 'DemographicParity', 'log_reg_reweighing_GSR__estimator__constraint_weight': 0.6100000000000001, 'log_reg_reweighing_GSR__estimator__grid_size': 15, 'log_reg_reweighing_GSR__estimator__grid_limit': 6, 'log_reg_reweighing_GSR__estimator__loss': 'Square', 'log_reg_reweighing_GSR__estimator__drop_prot_attr': True}",0.7168253968253969,0.10234308530420275,0.7837899230250627
9,log_reg_expGR,480.31,"{'preprocessing__column_transformer__quant__scaler__apply': False, 'preprocessing__column_transformer__quant__scaler__method': 'min-max', 'preprocessing__column_transformer__cat__encoder__method': 'ordinal', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'log_reg_expGR__estimator__penalty': 'l1', 'log_reg_expGR__estimator__C': 1, 'log_reg_expGR__estimator__class_weight': 'balanced', 'log_reg_expGR__estimator__threshold': 0.6, 'log_reg_expGR__constraints': 'TruePositiveRateParity', 'log_reg_expGR__eps': 0.097, 'log_reg_expGR__max_iter': 85, 'log_reg_expGR__eta0': 1.7000000000000004, 'log_reg_expGR__drop_prot_attr': False}",0.6752380952380952,0.06996639288814745,0.7687767527764376
37,log_reg_reweighing_ROC,33.114,"{'preprocessing__column_transformer__quant__scaler__apply': False, 'preprocessing__column_transformer__quant__scaler__method': 'standard', 'preprocessing__column_transformer__cat__encoder__method': 'one-hot', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'log_reg_reweighing_ROC__estimator__estimator__penalty': 'l1', 'log_reg_reweighing_ROC__estimator__estimator__C': 1, 'log_reg_reweighing_ROC__estimator__estimator__class_weight': 'balanced', 'log_reg_reweighing_ROC__estimator__estimator__threshold': 0.9, 'log_reg_reweighing_ROC__estimator__postprocessor__threshold': 0.37999999999999995, 'log_reg_reweighing_ROC__estimator__postprocessor__margin': 0.01}",0.687936507936508,0.08308459112120946,0.7644969345624747
1,XGB,9.516,"{'preprocessing__quant__scaler__apply': True, 'preprocessing__quant__scaler__method': 'standard', 'preprocessing__cat__encoder__method': 'ordinal', 'preprocessing__cat__imputer__apply': False, 'preprocessing__quant__imputer__apply': False, 'XGB__max_depth': 100, 'XGB__reg_lambda': 0.0, 'XGB__n_estimators': 70, 'XGB__eta': 0.28, 'XGB__alpha': 0.7500000000000004}",0.6628571428571428,0.06161154343113442,0.7607858864507493
33,log_reg_reweighing_CEO,41.187,"{'preprocessing__column_transformer__quant__scaler__apply': False, 'preprocessing__column_transformer__quant__scaler__method': 'standard', 'preprocessing__column_transformer__cat__encoder__method': 'ordinal', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'log_reg_reweighing_CEO__estimator__estimator__penalty': 'l1', 'log_reg_reweighing_CEO__estimator__estimator__C': 0.1, 'log_reg_reweighing_CEO__estimator__estimator__class_weight': 'balanced', 'log_reg_reweighing_CEO__estimator__estimator__threshold': 0.3, 'log_reg_reweighing_CEO__estimator__postprocessor__cost_constraint': 'fnr'}",0.6660317460317461,0.06540782550578675,0.7582988370633297
62,XGB_ROC_GSR,263.771,"{'preprocessing__column_transformer__quant__scaler__apply': True, 'preprocessing__column_transformer__quant__scaler__method': 'min-max', 'preprocessing__column_transformer__cat__encoder__method': 'ordinal', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'XGB_ROC_GSR__estimator__estimator__max_depth': 70, 'XGB_ROC_GSR__estimator__estimator__reg_lambda': 0.45, 'XGB_ROC_GSR__estimator__estimator__n_estimators': 100, 'XGB_ROC_GSR__estimator__estimator__eta': 0.24, 'XGB_ROC_GSR__estimator__estimator__alpha': 0.49000000000000027, 'XGB_ROC_GSR__estimator__constraints': 'ErrorRateParity', 'XGB_ROC_GSR__estimator__constraint_weight': 0.26, 'XGB_ROC_GSR__estimator__grid_size': 15, 'XGB_ROC_GSR__estimator__grid_limit': 9, 'XGB_ROC_GSR__estimator__loss': 'Square', 'XGB_ROC_GSR__estimator__drop_prot_attr': False, 'XGB_ROC_GSR__postprocessor__threshold': 0.47, 'XGB_ROC_GSR__postprocessor__margin': 0.01}",0.6641269841269841,0.06418733897103412,0.7568915590803619
25,log_reg_reweighing_expGR,202.754,"{'preprocessing__column_transformer__quant__scaler__apply': True, 'preprocessing__column_transformer__quant__scaler__method': 'min-max', 'preprocessing__column_transformer__cat__encoder__method': 'one-hot', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'log_reg_reweighing_expGR__estimator__estimator__penalty': 'l1', 'log_reg_reweighing_expGR__estimator__estimator__C': 75, 'log_reg_reweighing_expGR__estimator__estimator__class_weight': 'balanced', 'log_reg_reweighing_expGR__estimator__estimator__threshold': 0.8, 'log_reg_reweighing_expGR__estimator__constraints': 'EqualizedOdds', 'log_reg_reweighing_expGR__estimator__eps': 0.046, 'log_reg_reweighing_expGR__estimator__max_iter': 20, 'log_reg_reweighing_expGR__estimator__eta0': 2.7000000000000006, 'log_reg_reweighing_expGR__estimator__drop_prot_attr': True}",0.6619047619047619,0.06729223557824417,0.7428298938841782
35,LGB_reweighing_CEO,62.151,"{'preprocessing__column_transformer__quant__scaler__apply': True, 'preprocessing__column_transformer__quant__scaler__method': 'standard', 'preprocessing__column_transformer__cat__encoder__method': 'ordinal', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'LGB_reweighing_CEO__estimator__estimator__max_depth': 27, 'LGB_reweighing_CEO__estimator__estimator__num_leaves': 38, 'LGB_reweighing_CEO__estimator__estimator__n_estimators': 150, 'LGB_reweighing_CEO__estimator__estimator__learning_rate': 0.082, 'LGB_reweighing_CEO__estimator__estimator__reg_alpha': 0.911, 'LGB_reweighing_CEO__estimator__estimator__reg_lambda': 0.681, 'LGB_reweighing_CEO__estimator__estimator__min_split_gain': 0.006, 'LGB_reweighing_CEO__estimator__estimator__min_child_weight': 9, 'LGB_reweighing_CEO__estimator__estimator__feature_fraction': 0.40000000000000013, 'LGB_reweighing_CEO__estimator__postprocessor__cost_constraint': 'fpr'}",0.659047619047619,0.06534640390068068,0.7410346339815795
57,log_reg_CEO_GSR,319.636,"{'preprocessing__column_transformer__quant__scaler__apply': True, 'preprocessing__column_transformer__quant__scaler__method': 'standard', 'preprocessing__column_transformer__cat__encoder__method': 'one-hot', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'log_reg_CEO_GSR__estimator__estimator__penalty': 'l2', 'log_reg_CEO_GSR__estimator__estimator__C': 0.1, 'log_reg_CEO_GSR__estimator__estimator__class_weight': 'balanced', 'log_reg_CEO_GSR__estimator__estimator__threshold': 0.4, 'log_reg_CEO_GSR__estimator__constraints': 'TruePositiveRateParity', 'log_reg_CEO_GSR__estimator__constraint_weight': 0.36000000000000004, 'log_reg_CEO_GSR__estimator__grid_size': 30, 'log_reg_CEO_GSR__estimator__grid_limit': 7, 'log_reg_CEO_GSR__estimator__loss': 'Absolute', 'log_reg_CEO_GSR__estimator__drop_prot_attr': False, 'log_reg_CEO_GSR__postprocessor__cost_constraint': 'fpr'}",0.6977777777777778,0.10385557343048339,0.7320984717813344
55,LGB_ROC_expGR,781.209,"{'preprocessing__column_transformer__quant__scaler__apply': False, 'preprocessing__column_transformer__quant__scaler__method': 'min-max', 'preprocessing__column_transformer__cat__encoder__method': 'ordinal', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'LGB_ROC_expGR__estimator__estimator__max_depth': 9, 'LGB_ROC_expGR__estimator__estimator__num_leaves': 3, 'LGB_ROC_expGR__estimator__estimator__n_estimators': 100, 'LGB_ROC_expGR__estimator__estimator__learning_rate': 0.076, 'LGB_ROC_expGR__estimator__estimator__reg_alpha': 0.641, 'LGB_ROC_expGR__estimator__estimator__reg_lambda': 0.41100000000000003, 'LGB_ROC_expGR__estimator__estimator__min_split_gain': 0.001, 'LGB_ROC_expGR__estimator__estimator__min_child_weight': 18, 'LGB_ROC_expGR__estimator__estimator__feature_fraction': 0.5500000000000002, 'LGB_ROC_expGR__estimator__constraints': 'TruePositiveRateParity', 'LGB_ROC_expGR__estimator__eps': 0.055, 'LGB_ROC_expGR__estimator__max_iter': 40, 'LGB_ROC_expGR__estimator__eta0': 2.1000000000000005, 'LGB_ROC_expGR__estimator__drop_prot_attr': False, 'LGB_ROC_expGR__postprocessor__threshold': 0.37999999999999995, 'LGB_ROC_expGR__postprocessor__margin': 0.024999999999999998}",0.638095238095238,0.05015350125508315,0.730401933314022
49,log_reg_CEO_expGR,343.433,"{'preprocessing__column_transformer__quant__scaler__apply': True, 'preprocessing__column_transformer__quant__scaler__method': 'standard', 'preprocessing__column_transformer__cat__encoder__method': 'one-hot', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'log_reg_CEO_expGR__estimator__estimator__penalty': 'l2', 'log_reg_CEO_expGR__estimator__estimator__C': 10, 'log_reg_CEO_expGR__estimator__estimator__class_weight': None, 'log_reg_CEO_expGR__estimator__estimator__threshold': 0.7, 'log_reg_CEO_expGR__estimator__constraints': 'TruePositiveRateParity', 'log_reg_CEO_expGR__estimator__eps': 0.079, 'log_reg_CEO_expGR__estimator__max_iter': 60, 'log_reg_CEO_expGR__estimator__eta0': 2.1000000000000005, 'log_reg_CEO_expGR__estimator__drop_prot_attr': False, 'log_reg_CEO_expGR__postprocessor__cost_constraint': 'fpr'}",0.6787301587301589,0.08831468116628527,0.7271744611108358
27,LGB_reweighing_expGR,763.506,"{'preprocessing__column_transformer__quant__scaler__apply': False, 'preprocessing__column_transformer__quant__scaler__method': 'min-max', 'preprocessing__column_transformer__cat__encoder__method': 'ordinal', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'LGB_reweighing_expGR__estimator__estimator__max_depth': 25, 'LGB_reweighing_expGR__estimator__estimator__num_leaves': 10, 'LGB_reweighing_expGR__estimator__estimator__n_estimators': 120, 'LGB_reweighing_expGR__estimator__estimator__learning_rate': 0.064, 'LGB_reweighing_expGR__estimator__estimator__reg_alpha': 0.661, 'LGB_reweighing_expGR__estimator__estimator__reg_lambda': 0.151, 'LGB_reweighing_expGR__estimator__estimator__min_split_gain': 0.003, 'LGB_reweighing_expGR__estimator__estimator__min_child_weight': 42, 'LGB_reweighing_expGR__estimator__estimator__feature_fraction': 0.7000000000000002, 'LGB_reweighing_expGR__estimator__constraints': 'ErrorRateParity', 'LGB_reweighing_expGR__estimator__eps': 0.010000000000000002, 'LGB_reweighing_expGR__estimator__max_iter': 40, 'LGB_reweighing_expGR__estimator__eta0': 2.900000000000001, 'LGB_reweighing_expGR__estimator__drop_prot_attr': True}",0.666031746031746,0.07738534438355663,0.7254515135705876
38,XGB_reweighing_ROC,12.162,"{'preprocessing__column_transformer__quant__scaler__apply': True, 'preprocessing__column_transformer__quant__scaler__method': 'min-max', 'preprocessing__column_transformer__cat__encoder__method': 'ordinal', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'XGB_reweighing_ROC__estimator__estimator__max_depth': 10, 'XGB_reweighing_ROC__estimator__estimator__reg_lambda': 0.05, 'XGB_reweighing_ROC__estimator__estimator__n_estimators': 100, 'XGB_reweighing_ROC__estimator__estimator__eta': 0.16, 'XGB_reweighing_ROC__estimator__estimator__alpha': 0.9100000000000006, 'XGB_reweighing_ROC__estimator__postprocessor__threshold': 0.35, 'XGB_reweighing_ROC__estimator__postprocessor__margin': 0.034999999999999996}",0.6384126984126983,0.055149508868328936,0.7174932017659008
6,LGB_reweighing,27.476,"{'preprocessing__column_transformer__quant__scaler__apply': True, 'preprocessing__column_transformer__quant__scaler__method': 'min-max', 'preprocessing__column_transformer__cat__encoder__method': 'ordinal', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'LGB_reweighing__estimator__max_depth': 49, 'LGB_reweighing__estimator__num_leaves': 49, 'LGB_reweighing__estimator__n_estimators': 150, 'LGB_reweighing__estimator__learning_rate': 0.085, 'LGB_reweighing__estimator__reg_alpha': 0.386, 'LGB_reweighing__estimator__reg_lambda': 0.546, 'LGB_reweighing__estimator__min_split_gain': 0.001, 'LGB_reweighing__estimator__min_child_weight': 15, 'LGB_reweighing__estimator__feature_fraction': 0.9000000000000002}",0.646984126984127,0.0635269636208314,0.7159133586743002
26,XGB_reweighing_expGR,587.537,"{'preprocessing__column_transformer__quant__scaler__apply': True, 'preprocessing__column_transformer__quant__scaler__method': 'standard', 'preprocessing__column_transformer__cat__encoder__method': 'ordinal', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'XGB_reweighing_expGR__estimator__estimator__max_depth': 50, 'XGB_reweighing_expGR__estimator__estimator__reg_lambda': 0.75, 'XGB_reweighing_expGR__estimator__estimator__n_estimators': 70, 'XGB_reweighing_expGR__estimator__estimator__eta': 0.14, 'XGB_reweighing_expGR__estimator__estimator__alpha': 0.24000000000000005, 'XGB_reweighing_expGR__estimator__constraints': 'TruePositiveRateParity', 'XGB_reweighing_expGR__estimator__eps': 0.064, 'XGB_reweighing_expGR__estimator__max_iter': 95, 'XGB_reweighing_expGR__estimator__eta0': 1.3000000000000003, 'XGB_reweighing_expGR__estimator__drop_prot_attr': False}",0.6793650793650793,0.09407119101849101,0.7129725100921931
10,XGB_expGR,1706.239,"{'preprocessing__column_transformer__quant__scaler__apply': True, 'preprocessing__column_transformer__quant__scaler__method': 'standard', 'preprocessing__column_transformer__cat__encoder__method': 'ordinal', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'XGB_expGR__estimator__max_depth': 50, 'XGB_expGR__estimator__reg_lambda': 0.75, 'XGB_expGR__estimator__n_estimators': 70, 'XGB_expGR__estimator__eta': 0.14, 'XGB_expGR__estimator__alpha': 0.24000000000000005, 'XGB_expGR__constraints': 'TruePositiveRateParity', 'XGB_expGR__eps': 0.064, 'XGB_expGR__max_iter': 95, 'XGB_expGR__eta0': 1.3000000000000003, 'XGB_expGR__drop_prot_attr': False}",0.6793650793650793,0.09407119101849101,0.7129725100921931
0,log_reg,9.767,"{'preprocessing__quant__scaler__apply': False, 'preprocessing__quant__scaler__method': 'min-max', 'preprocessing__cat__encoder__method': 'one-hot', 'preprocessing__cat__imputer__apply': False, 'preprocessing__quant__imputer__apply': False, 'log_reg__penalty': 'l2', 'log_reg__C': 50, 'log_reg__class_weight': 'balanced', 'log_reg__threshold': 0.5}",0.7212698412698414,0.13305331411869847,0.7106632433511753
31,LGB_reweighing_GSR,810.321,"{'preprocessing__column_transformer__quant__scaler__apply': True, 'preprocessing__column_transformer__quant__scaler__method': 'standard', 'preprocessing__column_transformer__cat__encoder__method': 'ordinal', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'LGB_reweighing_GSR__estimator__estimator__max_depth': 47, 'LGB_reweighing_GSR__estimator__estimator__num_leaves': 5, 'LGB_reweighing_GSR__estimator__estimator__n_estimators': 100, 'LGB_reweighing_GSR__estimator__estimator__learning_rate': 0.091, 'LGB_reweighing_GSR__estimator__estimator__reg_alpha': 0.786, 'LGB_reweighing_GSR__estimator__estimator__reg_lambda': 0.491, 'LGB_reweighing_GSR__estimator__estimator__min_split_gain': 0.006, 'LGB_reweighing_GSR__estimator__estimator__min_child_weight': 47, 'LGB_reweighing_GSR__estimator__estimator__feature_fraction': 0.3500000000000001, 'LGB_reweighing_GSR__estimator__constraints': 'ErrorRateParity', 'LGB_reweighing_GSR__estimator__constraint_weight': 0.66, 'LGB_reweighing_GSR__estimator__grid_size': 10, 'LGB_reweighing_GSR__estimator__grid_limit': 2, 'LGB_reweighing_GSR__estimator__loss': 'ZeroOne', 'LGB_reweighing_GSR__estimator__drop_prot_attr': True}",0.6831746031746031,0.10105311840149826,0.7033338863283767
15,LGB_GSR,318.346,"{'preprocessing__column_transformer__quant__scaler__apply': True, 'preprocessing__column_transformer__quant__scaler__method': 'standard', 'preprocessing__column_transformer__cat__encoder__method': 'ordinal', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'LGB_GSR__estimator__max_depth': 47, 'LGB_GSR__estimator__num_leaves': 5, 'LGB_GSR__estimator__n_estimators': 100, 'LGB_GSR__estimator__learning_rate': 0.091, 'LGB_GSR__estimator__reg_alpha': 0.786, 'LGB_GSR__estimator__reg_lambda': 0.491, 'LGB_GSR__estimator__min_split_gain': 0.006, 'LGB_GSR__estimator__min_child_weight': 47, 'LGB_GSR__estimator__feature_fraction': 0.3500000000000001, 'LGB_GSR__constraints': 'ErrorRateParity', 'LGB_GSR__constraint_weight': 0.66, 'LGB_GSR__grid_size': 10, 'LGB_GSR__grid_limit': 2, 'LGB_GSR__loss': 'ZeroOne', 'LGB_GSR__drop_prot_attr': True}",0.6831746031746031,0.10105311840149826,0.7033338863283767
54,XGB_ROC_expGR,2020.778,"{'preprocessing__column_transformer__quant__scaler__apply': False, 'preprocessing__column_transformer__quant__scaler__method': 'standard', 'preprocessing__column_transformer__cat__encoder__method': 'ordinal', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'XGB_ROC_expGR__estimator__estimator__max_depth': 20, 'XGB_ROC_expGR__estimator__estimator__reg_lambda': 0.0, 'XGB_ROC_expGR__estimator__estimator__n_estimators': 70, 'XGB_ROC_expGR__estimator__estimator__eta': 0.24, 'XGB_ROC_expGR__estimator__estimator__alpha': 0.6500000000000004, 'XGB_ROC_expGR__estimator__constraints': 'TruePositiveRateParity', 'XGB_ROC_expGR__estimator__eps': 0.082, 'XGB_ROC_expGR__estimator__max_iter': 85, 'XGB_ROC_expGR__estimator__eta0': 0.1, 'XGB_ROC_expGR__estimator__drop_prot_attr': True, 'XGB_ROC_expGR__postprocessor__threshold': 0.11, 'XGB_ROC_expGR__postprocessor__margin': 0.034999999999999996}",0.6498412698412699,0.0754250798510808,0.6904153274095082
