,model,time,params,predictive-score,fairness-score,combined-score
38,XGB_reweighing_ROC,5.904,"{'preprocessing__column_transformer__quant__scaler__apply': True, 'preprocessing__column_transformer__quant__scaler__method': 'min-max', 'preprocessing__column_transformer__cat__encoder__method': 'ordinal', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'XGB_reweighing_ROC__estimator__estimator__max_depth': 40, 'XGB_reweighing_ROC__estimator__estimator__reg_lambda': 0.8500000000000001, 'XGB_reweighing_ROC__estimator__estimator__n_estimators': 30, 'XGB_reweighing_ROC__estimator__estimator__eta': 0.2, 'XGB_reweighing_ROC__estimator__estimator__alpha': 0.5600000000000003, 'XGB_reweighing_ROC__estimator__postprocessor__threshold': 0.49999999999999994, 'XGB_reweighing_ROC__estimator__postprocessor__margin': 0.024999999999999998}",0.6703081232492998,0.10241374462582482,0.7491332198212873
30,XGB_reweighing_GSR,62.347,"{'preprocessing__column_transformer__quant__scaler__apply': True, 'preprocessing__column_transformer__quant__scaler__method': 'min-max', 'preprocessing__column_transformer__cat__encoder__method': 'ordinal', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'XGB_reweighing_GSR__estimator__estimator__max_depth': 10, 'XGB_reweighing_GSR__estimator__estimator__reg_lambda': 0.05, 'XGB_reweighing_GSR__estimator__estimator__n_estimators': 100, 'XGB_reweighing_GSR__estimator__estimator__eta': 0.16, 'XGB_reweighing_GSR__estimator__estimator__alpha': 0.9100000000000006, 'XGB_reweighing_GSR__estimator__constraints': 'TruePositiveRateParity', 'XGB_reweighing_GSR__estimator__constraint_weight': 0.51, 'XGB_reweighing_GSR__estimator__grid_size': 5, 'XGB_reweighing_GSR__estimator__grid_limit': 3, 'XGB_reweighing_GSR__estimator__loss': 'ZeroOne', 'XGB_reweighing_GSR__estimator__drop_prot_attr': False}",0.6792717086834734,0.12091898829657373,0.7427113835586359
14,XGB_GSR,57.964,"{'preprocessing__column_transformer__quant__scaler__apply': True, 'preprocessing__column_transformer__quant__scaler__method': 'min-max', 'preprocessing__column_transformer__cat__encoder__method': 'ordinal', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'XGB_GSR__estimator__max_depth': 10, 'XGB_GSR__estimator__reg_lambda': 0.05, 'XGB_GSR__estimator__n_estimators': 100, 'XGB_GSR__estimator__eta': 0.16, 'XGB_GSR__estimator__alpha': 0.9100000000000006, 'XGB_GSR__constraints': 'TruePositiveRateParity', 'XGB_GSR__constraint_weight': 0.51, 'XGB_GSR__grid_size': 5, 'XGB_GSR__grid_limit': 3, 'XGB_GSR__loss': 'ZeroOne', 'XGB_GSR__drop_prot_attr': False}",0.6792717086834734,0.12091898829657373,0.7427113835586359
5,XGB_reweighing,6.95,"{'preprocessing__column_transformer__quant__scaler__apply': True, 'preprocessing__column_transformer__quant__scaler__method': 'min-max', 'preprocessing__column_transformer__cat__encoder__method': 'ordinal', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'XGB_reweighing__estimator__max_depth': 10, 'XGB_reweighing__estimator__reg_lambda': 0.05, 'XGB_reweighing__estimator__n_estimators': 100, 'XGB_reweighing__estimator__eta': 0.16, 'XGB_reweighing__estimator__alpha': 0.9100000000000006}",0.6697478991596639,0.1067071567101221,0.741223437065019
0,log_reg,5.622,"{'preprocessing__quant__scaler__apply': False, 'preprocessing__quant__scaler__method': 'standard', 'preprocessing__cat__encoder__method': 'one-hot', 'preprocessing__cat__imputer__apply': False, 'preprocessing__quant__imputer__apply': False, 'log_reg__penalty': 'l1', 'log_reg__C': 75, 'log_reg__class_weight': 'balanced', 'log_reg__threshold': 0.8}",0.6857142857142857,0.13579996167882596,0.7356857114775213
41,log_reg_CEO_reweighing,8.797,"{'preprocessing__column_transformer__quant__scaler__apply': True, 'preprocessing__column_transformer__quant__scaler__method': 'min-max', 'preprocessing__column_transformer__cat__encoder__method': 'ordinal', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'log_reg_CEO_reweighing__estimator__estimator__penalty': 'l2', 'log_reg_CEO_reweighing__estimator__estimator__C': 10, 'log_reg_CEO_reweighing__estimator__estimator__class_weight': 'balanced', 'log_reg_CEO_reweighing__estimator__estimator__threshold': 0.7, 'log_reg_CEO_reweighing__postprocessor__cost_constraint': 'fnr'}",0.6641456582633054,0.10652479278869298,0.7278775609343271
1,XGB,8.706,"{'preprocessing__quant__scaler__apply': True, 'preprocessing__quant__scaler__method': 'min-max', 'preprocessing__cat__encoder__method': 'ordinal', 'preprocessing__cat__imputer__apply': False, 'preprocessing__quant__imputer__apply': False, 'XGB__max_depth': 100, 'XGB__reg_lambda': 0.35000000000000003, 'XGB__n_estimators': 100, 'XGB__eta': 0.04, 'XGB__alpha': 0.3900000000000002}",0.6549019607843138,0.0922832611755994,0.727116105417619
21,log_reg_ROC,7.322,"{'preprocessing__column_transformer__quant__scaler__apply': False, 'preprocessing__column_transformer__quant__scaler__method': 'standard', 'preprocessing__column_transformer__cat__encoder__method': 'one-hot', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'log_reg_ROC__estimator__penalty': 'l2', 'log_reg_ROC__estimator__C': 30, 'log_reg_ROC__estimator__class_weight': 'balanced', 'log_reg_ROC__estimator__threshold': 0.3, 'log_reg_ROC__postprocessor__threshold': 0.41, 'log_reg_ROC__postprocessor__margin': 0.039999999999999994}",0.6857142857142857,0.1431037763433604,0.7245475106312587
61,log_reg_ROC_GSR,80.925,"{'preprocessing__column_transformer__quant__scaler__apply': False, 'preprocessing__column_transformer__quant__scaler__method': 'standard', 'preprocessing__column_transformer__cat__encoder__method': 'one-hot', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'log_reg_ROC_GSR__estimator__estimator__penalty': 'l1', 'log_reg_ROC_GSR__estimator__estimator__C': 75, 'log_reg_ROC_GSR__estimator__estimator__class_weight': 'balanced', 'log_reg_ROC_GSR__estimator__estimator__threshold': 0.5, 'log_reg_ROC_GSR__estimator__constraints': 'EqualizedOdds', 'log_reg_ROC_GSR__estimator__constraint_weight': 0.56, 'log_reg_ROC_GSR__estimator__grid_size': 35, 'log_reg_ROC_GSR__estimator__grid_limit': 8, 'log_reg_ROC_GSR__estimator__loss': 'Square', 'log_reg_ROC_GSR__estimator__drop_prot_attr': True, 'log_reg_ROC_GSR__postprocessor__threshold': 0.41, 'log_reg_ROC_GSR__postprocessor__margin': 0.01}",0.7008403361344537,0.16817278296798646,0.7231024165969114
46,XGB_ROC_reweighing,6.141,"{'preprocessing__column_transformer__quant__scaler__apply': True, 'preprocessing__column_transformer__quant__scaler__method': 'min-max', 'preprocessing__column_transformer__cat__encoder__method': 'ordinal', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'XGB_ROC_reweighing__estimator__estimator__max_depth': 10, 'XGB_ROC_reweighing__estimator__estimator__reg_lambda': 0.05, 'XGB_ROC_reweighing__estimator__estimator__n_estimators': 100, 'XGB_ROC_reweighing__estimator__estimator__eta': 0.16, 'XGB_ROC_reweighing__estimator__estimator__alpha': 0.9100000000000006, 'XGB_ROC_reweighing__postprocessor__threshold': 0.35, 'XGB_ROC_reweighing__postprocessor__margin': 0.034999999999999996}",0.6417366946778711,0.08118013131375873,0.7120318525557694
