,model,time,params,predictive-score,fairness-score,combined-score
45,log_reg_ROC_reweighing,8.392,"{'preprocessing__column_transformer__quant__scaler__apply': False, 'preprocessing__column_transformer__quant__scaler__method': 'standard', 'preprocessing__column_transformer__cat__encoder__method': 'one-hot', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'log_reg_ROC_reweighing__estimator__estimator__penalty': 'l1', 'log_reg_ROC_reweighing__estimator__estimator__C': 1, 'log_reg_ROC_reweighing__estimator__estimator__class_weight': 'balanced', 'log_reg_ROC_reweighing__estimator__estimator__threshold': 0.2, 'log_reg_ROC_reweighing__postprocessor__threshold': 0.44, 'log_reg_ROC_reweighing__postprocessor__margin': 0.045}",0.7028011204481793,0.09953303087373587,0.7663837868867561
13,log_reg_GSR,159.338,"{'preprocessing__column_transformer__quant__scaler__apply': False, 'preprocessing__column_transformer__quant__scaler__method': 'standard', 'preprocessing__column_transformer__cat__encoder__method': 'one-hot', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'log_reg_GSR__estimator__penalty': 'l1', 'log_reg_GSR__estimator__C': 50, 'log_reg_GSR__estimator__class_weight': 'balanced', 'log_reg_GSR__estimator__threshold': 0.6, 'log_reg_GSR__constraints': 'DemographicParity', 'log_reg_GSR__constraint_weight': 0.6100000000000001, 'log_reg_GSR__grid_size': 15, 'log_reg_GSR__grid_limit': 6, 'log_reg_GSR__loss': 'Square', 'log_reg_GSR__drop_prot_attr': True}",0.7165266106442576,0.11759801658595861,0.7614302537427493
29,log_reg_reweighing_GSR,71.112,"{'preprocessing__column_transformer__quant__scaler__apply': False, 'preprocessing__column_transformer__quant__scaler__method': 'standard', 'preprocessing__column_transformer__cat__encoder__method': 'one-hot', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'log_reg_reweighing_GSR__estimator__estimator__penalty': 'l1', 'log_reg_reweighing_GSR__estimator__estimator__C': 50, 'log_reg_reweighing_GSR__estimator__estimator__class_weight': 'balanced', 'log_reg_reweighing_GSR__estimator__estimator__threshold': 0.6, 'log_reg_reweighing_GSR__estimator__constraints': 'DemographicParity', 'log_reg_reweighing_GSR__estimator__constraint_weight': 0.6100000000000001, 'log_reg_reweighing_GSR__estimator__grid_size': 15, 'log_reg_reweighing_GSR__estimator__grid_limit': 6, 'log_reg_reweighing_GSR__estimator__loss': 'Square', 'log_reg_reweighing_GSR__estimator__drop_prot_attr': True}",0.7165266106442576,0.11759801658595861,0.7614302537427493
21,log_reg_ROC,19.66,"{'preprocessing__column_transformer__quant__scaler__apply': False, 'preprocessing__column_transformer__quant__scaler__method': 'standard', 'preprocessing__column_transformer__cat__encoder__method': 'one-hot', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'log_reg_ROC__estimator__penalty': 'l2', 'log_reg_ROC__estimator__C': 30, 'log_reg_ROC__estimator__class_weight': 'balanced', 'log_reg_ROC__estimator__threshold': 0.3, 'log_reg_ROC__postprocessor__threshold': 0.41, 'log_reg_ROC__postprocessor__margin': 0.039999999999999994}",0.6843137254901961,0.08294996775268752,0.7573348416652654
62,XGB_ROC_GSR,76.884,"{'preprocessing__column_transformer__quant__scaler__apply': True, 'preprocessing__column_transformer__quant__scaler__method': 'min-max', 'preprocessing__column_transformer__cat__encoder__method': 'ordinal', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'XGB_ROC_GSR__estimator__estimator__max_depth': 10, 'XGB_ROC_GSR__estimator__estimator__reg_lambda': 0.05, 'XGB_ROC_GSR__estimator__estimator__n_estimators': 100, 'XGB_ROC_GSR__estimator__estimator__eta': 0.16, 'XGB_ROC_GSR__estimator__estimator__alpha': 0.9100000000000006, 'XGB_ROC_GSR__estimator__constraints': 'TruePositiveRateParity', 'XGB_ROC_GSR__estimator__constraint_weight': 0.51, 'XGB_ROC_GSR__estimator__grid_size': 5, 'XGB_ROC_GSR__estimator__grid_limit': 3, 'XGB_ROC_GSR__estimator__loss': 'ZeroOne', 'XGB_ROC_GSR__estimator__drop_prot_attr': False, 'XGB_ROC_GSR__postprocessor__threshold': 0.35, 'XGB_ROC_GSR__postprocessor__margin': 0.024999999999999998}",0.6610644257703082,0.05768897878365313,0.7548945859747274
6,LGB_reweighing,40.627,"{'preprocessing__column_transformer__quant__scaler__apply': True, 'preprocessing__column_transformer__quant__scaler__method': 'min-max', 'preprocessing__column_transformer__cat__encoder__method': 'ordinal', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'LGB_reweighing__estimator__max_depth': 8, 'LGB_reweighing__estimator__num_leaves': 4, 'LGB_reweighing__estimator__n_estimators': 100, 'LGB_reweighing__estimator__learning_rate': 0.064, 'LGB_reweighing__estimator__lambda_l1': 0.436, 'LGB_reweighing__estimator__lambda_l2': 0.066, 'LGB_reweighing__estimator__min_split_gain': 0.003, 'LGB_reweighing__estimator__min_child_weight': 13, 'LGB_reweighing__estimator__lambda_feature_fraction': 0.6000000000000002}",0.6523809523809523,0.049352243699482254,0.7517554782942828
59,LGB_CEO_GSR,272.069,"{'preprocessing__column_transformer__quant__scaler__apply': True, 'preprocessing__column_transformer__quant__scaler__method': 'standard', 'preprocessing__column_transformer__cat__encoder__method': 'one-hot', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'LGB_CEO_GSR__estimator__estimator__max_depth': 15, 'LGB_CEO_GSR__estimator__estimator__num_leaves': 17, 'LGB_CEO_GSR__estimator__estimator__n_estimators': 30, 'LGB_CEO_GSR__estimator__estimator__learning_rate': 0.079, 'LGB_CEO_GSR__estimator__estimator__lambda_l1': 0.166, 'LGB_CEO_GSR__estimator__estimator__lambda_l2': 0.106, 'LGB_CEO_GSR__estimator__estimator__min_split_gain': 0.003, 'LGB_CEO_GSR__estimator__estimator__min_child_weight': 39, 'LGB_CEO_GSR__estimator__estimator__lambda_feature_fraction': 0.5000000000000001, 'LGB_CEO_GSR__estimator__constraints': 'ErrorRateParity', 'LGB_CEO_GSR__estimator__constraint_weight': 0.26, 'LGB_CEO_GSR__estimator__grid_size': 35, 'LGB_CEO_GSR__estimator__grid_limit': 5, 'LGB_CEO_GSR__estimator__loss': 'ZeroOne', 'LGB_CEO_GSR__estimator__drop_prot_attr': True, 'LGB_CEO_GSR__postprocessor__cost_constraint': 'fpr'}",0.642577030812325,0.040086883540576976,0.7479129395210051
11,LGB_expGR,765.598,"{'preprocessing__column_transformer__quant__scaler__apply': False, 'preprocessing__column_transformer__quant__scaler__method': 'min-max', 'preprocessing__column_transformer__cat__encoder__method': 'ordinal', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'LGB_expGR__estimator__max_depth': 25, 'LGB_expGR__estimator__num_leaves': 10, 'LGB_expGR__estimator__n_estimators': 120, 'LGB_expGR__estimator__learning_rate': 0.064, 'LGB_expGR__estimator__lambda_l1': 0.661, 'LGB_expGR__estimator__lambda_l2': 0.151, 'LGB_expGR__estimator__min_split_gain': 0.003, 'LGB_expGR__estimator__min_child_weight': 42, 'LGB_expGR__estimator__lambda_feature_fraction': 0.7000000000000002, 'LGB_expGR__constraints': 'ErrorRateParity', 'LGB_expGR__eps': 0.010000000000000002, 'LGB_expGR__max_iter': 40, 'LGB_expGR__eta0': 2.900000000000001, 'LGB_expGR__drop_prot_attr': True}",0.6540616246498598,0.05448415424711778,0.7452254134615262
57,log_reg_CEO_GSR,91.029,"{'preprocessing__column_transformer__quant__scaler__apply': True, 'preprocessing__column_transformer__quant__scaler__method': 'standard', 'preprocessing__column_transformer__cat__encoder__method': 'one-hot', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'log_reg_CEO_GSR__estimator__estimator__penalty': 'l1', 'log_reg_CEO_GSR__estimator__estimator__C': 100, 'log_reg_CEO_GSR__estimator__estimator__class_weight': 'balanced', 'log_reg_CEO_GSR__estimator__estimator__threshold': 0.2, 'log_reg_CEO_GSR__estimator__constraints': 'EqualizedOdds', 'log_reg_CEO_GSR__estimator__constraint_weight': 0.11, 'log_reg_CEO_GSR__estimator__grid_size': 30, 'log_reg_CEO_GSR__estimator__grid_limit': 1, 'log_reg_CEO_GSR__estimator__loss': 'ZeroOne', 'log_reg_CEO_GSR__estimator__drop_prot_attr': True, 'log_reg_CEO_GSR__postprocessor__cost_constraint': 'fpr'}",0.6991596638655462,0.11172647142748404,0.7332382971172691
14,XGB_GSR,150.435,"{'preprocessing__column_transformer__quant__scaler__apply': True, 'preprocessing__column_transformer__quant__scaler__method': 'min-max', 'preprocessing__column_transformer__cat__encoder__method': 'ordinal', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'XGB_GSR__estimator__max_depth': 10, 'XGB_GSR__estimator__reg_lambda': 0.05, 'XGB_GSR__estimator__n_estimators': 100, 'XGB_GSR__estimator__eta': 0.16, 'XGB_GSR__estimator__alpha': 0.9100000000000006, 'XGB_GSR__constraints': 'TruePositiveRateParity', 'XGB_GSR__constraint_weight': 0.51, 'XGB_GSR__grid_size': 5, 'XGB_GSR__grid_limit': 3, 'XGB_GSR__loss': 'ZeroOne', 'XGB_GSR__drop_prot_attr': False}",0.6753501400560225,0.08689405203440441,0.7286349461870423
30,XGB_reweighing_GSR,49.022,"{'preprocessing__column_transformer__quant__scaler__apply': True, 'preprocessing__column_transformer__quant__scaler__method': 'min-max', 'preprocessing__column_transformer__cat__encoder__method': 'ordinal', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'XGB_reweighing_GSR__estimator__estimator__max_depth': 10, 'XGB_reweighing_GSR__estimator__estimator__reg_lambda': 0.05, 'XGB_reweighing_GSR__estimator__estimator__n_estimators': 100, 'XGB_reweighing_GSR__estimator__estimator__eta': 0.16, 'XGB_reweighing_GSR__estimator__estimator__alpha': 0.9100000000000006, 'XGB_reweighing_GSR__estimator__constraints': 'TruePositiveRateParity', 'XGB_reweighing_GSR__estimator__constraint_weight': 0.51, 'XGB_reweighing_GSR__estimator__grid_size': 5, 'XGB_reweighing_GSR__estimator__grid_limit': 3, 'XGB_reweighing_GSR__estimator__loss': 'ZeroOne', 'XGB_reweighing_GSR__estimator__drop_prot_attr': False}",0.6753501400560225,0.08689405203440441,0.7286349461870423
15,LGB_GSR,698.474,"{'preprocessing__column_transformer__quant__scaler__apply': True, 'preprocessing__column_transformer__quant__scaler__method': 'min-max', 'preprocessing__column_transformer__cat__encoder__method': 'ordinal', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'LGB_GSR__estimator__max_depth': 8, 'LGB_GSR__estimator__num_leaves': 4, 'LGB_GSR__estimator__n_estimators': 100, 'LGB_GSR__estimator__learning_rate': 0.064, 'LGB_GSR__estimator__lambda_l1': 0.436, 'LGB_GSR__estimator__lambda_l2': 0.066, 'LGB_GSR__estimator__min_split_gain': 0.003, 'LGB_GSR__estimator__min_child_weight': 13, 'LGB_GSR__estimator__lambda_feature_fraction': 0.6000000000000002, 'LGB_GSR__constraints': 'TruePositiveRateParity', 'LGB_GSR__constraint_weight': 0.36000000000000004, 'LGB_GSR__grid_size': 15, 'LGB_GSR__grid_limit': 1, 'LGB_GSR__loss': 'Square', 'LGB_GSR__drop_prot_attr': True}",0.6549019607843137,0.06632997315698139,0.7231344282168103
31,LGB_reweighing_GSR,317.2,"{'preprocessing__column_transformer__quant__scaler__apply': True, 'preprocessing__column_transformer__quant__scaler__method': 'min-max', 'preprocessing__column_transformer__cat__encoder__method': 'ordinal', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'LGB_reweighing_GSR__estimator__estimator__max_depth': 8, 'LGB_reweighing_GSR__estimator__estimator__num_leaves': 4, 'LGB_reweighing_GSR__estimator__estimator__n_estimators': 100, 'LGB_reweighing_GSR__estimator__estimator__learning_rate': 0.064, 'LGB_reweighing_GSR__estimator__estimator__lambda_l1': 0.436, 'LGB_reweighing_GSR__estimator__estimator__lambda_l2': 0.066, 'LGB_reweighing_GSR__estimator__estimator__min_split_gain': 0.003, 'LGB_reweighing_GSR__estimator__estimator__min_child_weight': 13, 'LGB_reweighing_GSR__estimator__estimator__lambda_feature_fraction': 0.6000000000000002, 'LGB_reweighing_GSR__estimator__constraints': 'TruePositiveRateParity', 'LGB_reweighing_GSR__estimator__constraint_weight': 0.36000000000000004, 'LGB_reweighing_GSR__estimator__grid_size': 15, 'LGB_reweighing_GSR__estimator__grid_limit': 1, 'LGB_reweighing_GSR__estimator__loss': 'Square', 'LGB_reweighing_GSR__estimator__drop_prot_attr': True}",0.6549019607843137,0.06632997315698139,0.7231344282168103
26,XGB_reweighing_expGR,2003.983,"{'preprocessing__column_transformer__quant__scaler__apply': True, 'preprocessing__column_transformer__quant__scaler__method': 'standard', 'preprocessing__column_transformer__cat__encoder__method': 'ordinal', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'XGB_reweighing_expGR__estimator__estimator__max_depth': 50, 'XGB_reweighing_expGR__estimator__estimator__reg_lambda': 0.75, 'XGB_reweighing_expGR__estimator__estimator__n_estimators': 70, 'XGB_reweighing_expGR__estimator__estimator__eta': 0.14, 'XGB_reweighing_expGR__estimator__estimator__alpha': 0.24000000000000005, 'XGB_reweighing_expGR__estimator__constraints': 'TruePositiveRateParity', 'XGB_reweighing_expGR__estimator__eps': 0.064, 'XGB_reweighing_expGR__estimator__max_iter': 95, 'XGB_reweighing_expGR__estimator__eta0': 1.3000000000000003, 'XGB_reweighing_expGR__estimator__drop_prot_attr': False}",0.6736694677871149,0.09079673472354524,0.7168366354348268
10,XGB_expGR,1971.357,"{'preprocessing__column_transformer__quant__scaler__apply': True, 'preprocessing__column_transformer__quant__scaler__method': 'standard', 'preprocessing__column_transformer__cat__encoder__method': 'ordinal', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'XGB_expGR__estimator__max_depth': 50, 'XGB_expGR__estimator__reg_lambda': 0.75, 'XGB_expGR__estimator__n_estimators': 70, 'XGB_expGR__estimator__eta': 0.14, 'XGB_expGR__estimator__alpha': 0.24000000000000005, 'XGB_expGR__constraints': 'TruePositiveRateParity', 'XGB_expGR__eps': 0.064, 'XGB_expGR__max_iter': 95, 'XGB_expGR__eta0': 1.3000000000000003, 'XGB_expGR__drop_prot_attr': False}",0.6736694677871149,0.09079673472354524,0.7168366354348268
38,XGB_reweighing_ROC,6.301,"{'preprocessing__column_transformer__quant__scaler__apply': True, 'preprocessing__column_transformer__quant__scaler__method': 'min-max', 'preprocessing__column_transformer__cat__encoder__method': 'ordinal', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'XGB_reweighing_ROC__estimator__estimator__max_depth': 40, 'XGB_reweighing_ROC__estimator__estimator__reg_lambda': 0.8500000000000001, 'XGB_reweighing_ROC__estimator__estimator__n_estimators': 30, 'XGB_reweighing_ROC__estimator__estimator__eta': 0.2, 'XGB_reweighing_ROC__estimator__estimator__alpha': 0.5600000000000003, 'XGB_reweighing_ROC__estimator__postprocessor__threshold': 0.49999999999999994, 'XGB_reweighing_ROC__estimator__postprocessor__margin': 0.024999999999999998}",0.645658263305322,0.0631646432748158,0.7082104891084682
17,log_reg_CEO,25.578,"{'preprocessing__column_transformer__quant__scaler__apply': False, 'preprocessing__column_transformer__quant__scaler__method': 'min-max', 'preprocessing__column_transformer__cat__encoder__method': 'one-hot', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'log_reg_CEO__estimator__penalty': 'l1', 'log_reg_CEO__estimator__C': 50, 'log_reg_CEO__estimator__class_weight': 'balanced', 'log_reg_CEO__estimator__threshold': 0.7, 'log_reg_CEO__postprocessor__cost_constraint': 'fpr'}",0.6966386554621848,0.12278225510765313,0.7049880809088495
37,log_reg_reweighing_ROC,8.299,"{'preprocessing__column_transformer__quant__scaler__apply': True, 'preprocessing__column_transformer__quant__scaler__method': 'min-max', 'preprocessing__column_transformer__cat__encoder__method': 'one-hot', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'log_reg_reweighing_ROC__estimator__estimator__penalty': 'l1', 'log_reg_reweighing_ROC__estimator__estimator__C': 1, 'log_reg_reweighing_ROC__estimator__estimator__class_weight': 'balanced', 'log_reg_reweighing_ROC__estimator__estimator__threshold': 0.2, 'log_reg_reweighing_ROC__estimator__postprocessor__threshold': 0.32, 'log_reg_reweighing_ROC__estimator__postprocessor__margin': 0.039999999999999994}",0.6518207282913165,0.07535955544413767,0.6977010824533971
16,RF_GSR,492.495,"{'preprocessing__column_transformer__quant__scaler__apply': False, 'preprocessing__column_transformer__quant__scaler__method': 'min-max', 'preprocessing__column_transformer__cat__encoder__method': 'one-hot', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'RF_GSR__estimator__max_depth': 14, 'RF_GSR__estimator__min_samples_leaf': 12, 'RF_GSR__estimator__min_samples_split': 4, 'RF_GSR__estimator__n_estimators': 30, 'RF_GSR__estimator__criterion': 'entropy', 'RF_GSR__constraints': 'TruePositiveRateParity', 'RF_GSR__constraint_weight': 0.26, 'RF_GSR__grid_size': 30, 'RF_GSR__grid_limit': 6, 'RF_GSR__loss': 'Absolute', 'RF_GSR__drop_prot_attr': False}",0.6176470588235293,0.040167798176317784,0.6901808717226616
32,RF_reweighing_GSR,207.297,"{'preprocessing__column_transformer__quant__scaler__apply': False, 'preprocessing__column_transformer__quant__scaler__method': 'min-max', 'preprocessing__column_transformer__cat__encoder__method': 'one-hot', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'RF_reweighing_GSR__estimator__estimator__max_depth': 14, 'RF_reweighing_GSR__estimator__estimator__min_samples_leaf': 12, 'RF_reweighing_GSR__estimator__estimator__min_samples_split': 4, 'RF_reweighing_GSR__estimator__estimator__n_estimators': 30, 'RF_reweighing_GSR__estimator__estimator__criterion': 'entropy', 'RF_reweighing_GSR__estimator__constraints': 'TruePositiveRateParity', 'RF_reweighing_GSR__estimator__constraint_weight': 0.26, 'RF_reweighing_GSR__estimator__grid_size': 30, 'RF_reweighing_GSR__estimator__grid_limit': 6, 'RF_reweighing_GSR__estimator__loss': 'Absolute', 'RF_reweighing_GSR__estimator__drop_prot_attr': False}",0.6176470588235293,0.040167798176317784,0.6901808717226616
